chr,tissue,tissueName,segmentID,start,end,isInClique,fantomExpression,fantomDistance,fantomCount,GTExExpression,GTExDistance,GTExCount,RNAPolCount
chrX,LI11,Liver,12490,128719167,128730732,False,0.0,49143,1,0.0,0,1,0
chrX,LI11,Liver,4299,40066023,40069816,False,0.0,1606,1,3.95689,0,1,0
chrX,LI11,Liver,4308,40137869,40144435,False,0.0,2066,1,3.95689,0,1,0
chrX,LI11,Liver,4310,40165750,40187065,False,0.0,0,8,3.95689,0,1,4
chrX,LI11,Liver,12512,129065886,129072353,False,0.0,18989,1,0.0,0,1,0
chrX,LI11,Liver,4322,40293385,40297342,False,0.0,2994,1,0.0122953,0,1,0
chrX,LI11,Liver,12521,129169050,129173143,False,0.0,77692,1,0.0,0,1,0
chrX,LI11,Liver,4335,40453730,40457302,False,0.324122602554481,16001,1,0.0,35542,1,0
chrX,LI11,Liver,12534,129385108,129388289,False,0.16206130127724,22352,1,0.0,20093,1,0
chrX,LI11,Liver,4352,40574573,40588977,False,111.174052676187,0,3,23.3012,0,1,1
chrX,LI11,Liver,12551,129532066,129542241,False,9.88573937791167,0,6,10.6405,0,1,1
chrX,LI11,Liver,12552,129542242,129547456,False,1.29649041021792,1901,1,10.6405,0,1,0
chrX,LI11,Liver,4361,40645527,40650157,False,11.9925362945158,0,2,5.1395,0,2,1
chrX,LI11,Liver,4362,40650158,40655403,False,11.9925362945158,2586,1,5.1395,0,1,0
chrX,LI11,Liver,4365,40662498,40666484,False,11.9925362945158,14926,1,5.1395,0,1,0
chrX,LI11,Liver,4366,40666485,40670072,False,11.9925362945158,18913,1,5.1395,0,1,0
chrX,LI11,Liver,12557,129563468,129570935,False,1.29649041021792,23127,1,10.6405,0,1,0
chrX,LI11,Liver,12559,129574686,129579466,False,1.29649041021792,34345,1,10.6405,0,1,0
chrX,LI11,Liver,12563,129594308,129597785,False,0.0,34327,1,10.6405,1747,1,0
chrX,LI11,Liver,12565,129601065,129604330,False,0.0,27782,1,10.6405,8504,1,0
chrX,LI11,Liver,12566,129604331,129608434,False,0.0,23678,1,10.6405,11770,1,0
chrX,LI11,Liver,4375,40707225,40712877,False,1.29649041021792,136,1,5.1395,0,1,0
chrX,LI11,Liver,12569,129616033,129621460,False,0.0,10652,1,10.6405,23472,1,0
chrX,LI11,Liver,4378,40731307,40739926,False,22.6885821788137,0,9,5.1395,0,2,2
chrX,LI11,Liver,12571,129625967,129630910,False,0.0,1202,1,0.230799,14349,1,0
chrX,LI11,Liver,4377,40721722,40731306,False,0.0,0,1,5.1395,0,1,0
chrX,LI11,Liver,4381,40750912,40755115,False,0.0,0,1,0.0,3368,1,0
chrX,LI11,Liver,12573,129634846,129641171,False,0.0,2730,1,0.230799,4088,1,0
chrX,LI11,Liver,12574,129641172,129664005,True,0.486183903831721,0,4,0.230799,0,1,0
chrX,LI11,Liver,4384,40781618,40787377,False,0.0,27004,1,0.0,20348,1,0
chrX,LI11,Liver,12577,129676907,129681617,False,0.486183903831721,21942,1,0.230799,21951,1,1
chrX,LI11,Liver,12578,129681618,129685624,False,0.486183903831721,26653,1,0.230799,26662,1,0
chrX,LI11,Liver,4386,40790916,40798440,False,0.486183903831721,36005,1,0.0,29646,1,0
chrX,LI11,Liver,12580,129690675,129694077,False,0.486183903831721,35710,1,0.230799,35719,1,0
chrX,LI11,Liver,12581,129694078,129704728,False,12.3166588970703,34213,1,4.84473,34221,1,0
chrX,LI11,Liver,4383,40769954,40781617,False,0.0,15340,1,0.0,8684,1,0
chrX,LI11,Liver,12583,129711882,129715641,False,12.3166588970703,23300,1,4.84473,23308,1,0
chrX,LI11,Liver,4391,40817093,40824061,False,0.486183903831721,10384,1,0.0,7783,1,0
chrX,LI11,Liver,12588,129732993,129746560,True,12.3166588970703,0,5,4.84473,0,1,1
chrX,LI11,Liver,4397,40855141,40862293,False,0.0,9246,1,0.0,19136,1,0
chrX,LI11,Liver,4396,40851176,40855140,False,0.0,16291,1,0.0,15171,1,0
chrX,LI11,Liver,4401,40884022,40888860,False,0.0,12476,1,0.0,1787,1,0
chrX,LI11,Liver,12593,129774571,129779294,False,0.0,0,1,2.84499,655,1,1
chrX,LI11,Liver,4404,40897000,40900727,False,4.53771643576273,7203,1,0.0,5463,1,0
chrX,LI11,Liver,4405,40900728,40909690,False,4.53771643576273,0,1,0.0,0,1,0
chrX,LI11,Liver,12597,129789509,129795055,False,0.0,8186,1,2.84499,0,2,0
chrX,LI11,Liver,12599,129798942,129802999,False,0.0,17619,1,17.5746,289,1,0
chrX,LI11,Liver,4408,40933325,40940267,False,4.53771643576273,25390,1,0.36232,0,1,0
chrX,LI11,Liver,4409,40944034,40947308,False,4.53771643576273,36099,1,0.36232,8170,1,0
chrX,LI11,Liver,12601,129807036,129812324,False,0.0,25713,1,17.5746,0,1,0
chrX,LI11,Liver,12605,129838438,129845155,False,52.3458003125487,0,7,17.5746,0,1,1
chrX,LI11,Liver,4414,40987548,40995791,False,4.53771643576273,79613,1,0.36232,51684,1,0
chrX,LI11,Liver,12606,129845156,129849587,False,2.91710342299033,1234,1,17.5746,1247,1,0
chrX,LI11,Liver,12611,129874118,129878710,False,2.10679691660413,27408,1,0.0,0,2,0
chrX,LI11,Liver,12613,129883153,129907345,False,13.9372719098427,0,2,0.0,0,1,2
chrX,LI11,Liver,4422,41047705,41051520,False,0.0,32966,1,0.0,25479,1,0
chrX,LI11,Liver,4423,41051521,41061636,False,0.0,22850,1,0.0,15363,1,0
chrX,LI11,Liver,12614,129907346,129911865,False,13.9372719098427,1148,1,0.0,0,1,0
chrX,LI11,Liver,4426,41078706,41092521,False,21.2300304673185,0,12,11.3041,0,1,3
chrX,LI11,Liver,4428,41098521,41101850,False,0.324122602554481,8587,1,11.3041,0,1,0
chrX,LI11,Liver,12621,129978112,129988243,False,2.10679691660413,0,3,1.52066,0,1,2
chrX,LI11,Liver,12622,129988244,129992220,False,2.10679691660413,5596,1,1.52066,0,1,0
chrX,LI11,Liver,12623,129992221,129999136,False,0.0,0,1,1.52066,0,1,0
chrX,LI11,Liver,4432,41114644,41119778,False,0.324122602554481,24710,1,11.3041,0,1,0
chrX,LI11,Liver,4434,41129669,41133962,False,0.0,27393,1,11.3041,0,1,0
chrX,LI11,Liver,4435,41133963,41141094,False,0.0,20261,1,11.3041,0,1,0
chrX,LI11,Liver,12628,130023068,130026256,False,0.0,23989,1,1.52066,0,1,0
chrX,LI11,Liver,12629,130026257,130029622,False,0.0,22033,1,1.52066,0,1,0
chrX,LI11,Liver,12631,130033180,130037238,False,0.0,14417,1,1.52066,0,1,0
chrX,LI11,Liver,4443,41178344,41182560,False,0.0,0,1,11.3041,0,1,0
chrX,LI11,Liver,4444,41182561,41193653,False,0.16206130127724,0,1,11.3041,0,1,0
chrX,LI11,Liver,12637,130061218,130069396,False,0.0,284,1,1.10751,0,1,0
chrX,LI11,Liver,4445,41193654,41203536,False,0.16206130127724,1795,1,11.3041,0,1,0
chrX,LI11,Liver,4447,41207496,41210595,False,0.0,389,1,11.3041,0,1,0
chrX,LI11,Liver,12640,130098269,130106980,False,0.0,1135,1,1.10751,0,1,0
chrX,LI11,Liver,12641,130106981,130116353,False,1.6206130127724,0,6,1.10751,0,1,0
chrX,LI11,Liver,12642,130116354,130121009,False,0.0,88,1,38.6085,3657,1,0
chrX,LI11,Liver,4455,41241021,41245750,False,0.16206130127724,24813,1,11.3041,4442,1,0
chrX,LI11,Liver,12648,130146962,130150865,False,0.648245205108962,5656,1,38.6085,0,1,0
chrX,LI11,Liver,4458,41254910,41258484,False,0.16206130127724,38702,1,0.0,17255,1,0
chrX,LI11,Liver,12652,130170182,130176789,False,0.648245205108962,0,6,0.331602,0,1,0
chrX,LI11,Liver,12653,130176790,130186726,False,0.0,3385,1,0.331602,0,1,0
chrX,LI11,Liver,4462,41285785,41298588,False,0.0,33879,1,0.0,0,1,0
chrX,LI11,Liver,12655,130194947,130199851,True,0.0,21542,1,0.938411,2856,1,0
chrX,LI11,Liver,12656,130199852,130203448,False,0.0,26447,1,0.938411,0,1,0
chrX,LI11,Liver,12654,130186727,130194946,False,0.0,13322,1,0.331602,1857,1,0
chrX,LI11,Liver,4466,41330222,41338862,False,358.479598425256,0,9,38.7557,0,1,4
chrX,LI11,Liver,4469,41358724,41368053,False,0.0,4360,1,38.7557,0,1,0
chrX,LI11,Liver,12663,130245381,130252209,False,0.0,0,1,0.938411,0,1,0
chrX,LI11,Liver,4472,41381955,41386931,False,0.0,0,1,0.783858,36079,1,0
chrX,LI11,Liver,12665,130260779,130271670,False,3.40328732682205,0,4,0.938411,0,1,1
chrX,LI11,Liver,12666,130274959,130281542,False,0.16206130127724,6029,1,0.938411,6060,1,0
chrX,LI11,Liver,12664,130252210,130260778,False,0.0,927,1,0.938411,0,1,0
chrX,LI11,Liver,4477,41411678,41418936,False,0.0,27510,1,0.0,28407,1,0
chrX,LI11,Liver,12669,130324870,130346694,False,1.6206130127724,0,2,2.20684,0,2,1
chrX,LI11,Liver,4479,41429749,41460773,False,0.0,0,2,0.0,0,1,2
chrX,LI11,Liver,4478,41418937,41429748,False,0.0,17574,1,0.0,17595,1,0
chrX,LI11,Liver,12672,130353402,130356944,False,1.45855171149516,13442,1,2.20684,0,1,0
chrX,LI11,Liver,12674,130368431,130382961,False,0.0,2697,1,2.20684,0,2,0
chrX,LI11,Liver,4483,41473654,41477281,False,0.0,23926,1,0.0,0,1,0
chrX,LI11,Liver,12675,130382962,130386335,False,0.0,0,1,0.0,0,1,0
chrX,LI11,Liver,12677,130395175,130430243,False,22.0403369737047,0,2,5.44534,0,1,1
chrX,LI11,Liver,12690,130557943,130561047,False,0.0,117773,1,0.0,11469,1,0
chrX,LI11,Liver,4500,41581228,41584898,False,0.0,5072,1,1.92938,0,1,0
chrX,LI11,Liver,12692,130573777,130577455,False,0.0,101365,1,0.0,27303,1,0
chrX,LI11,Liver,12701,130632604,130638850,False,0.0,39970,1,3.41865,0,1,0
chrX,LI11,Liver,12707,130665819,130669245,False,0.0,9575,1,3.41865,0,1,0
chrX,LI11,Liver,4518,41716428,41741075,False,2.43091951915861,0,2,1.92938,0,1,0
chrX,LI11,Liver,12712,130698087,130701769,False,0.0,19266,1,3.41865,0,1,0
chrX,LI11,Liver,12723,130764290,130767768,False,0.0,85469,1,3.41865,0,1,0
chrX,LI11,Liver,12729,130790682,130798099,False,0.0,89444,1,3.41865,0,1,0
chrX,LI11,Liver,4538,41916405,41926953,False,8.26512636513926,0,8,1.92938,0,1,2
chrX,LI11,Liver,12730,130798100,130803021,False,0.0,84522,1,3.41865,0,1,0
chrX,LI11,Liver,12733,130814879,130818775,False,0.0,68768,1,3.41865,0,1,0
chrX,LI11,Liver,12737,130830648,130835177,False,0.0,52366,1,3.41865,0,1,0
chrX,LI11,Liver,4550,42014530,42018891,False,0.0,9476,1,0.0,28992,1,0
chrX,LI11,Liver,12744,130884734,130887754,False,0.0,0,1,3.41865,0,1,0
chrX,LI11,Liver,12747,130899699,130904775,False,19.4473561532689,0,2,3.41865,0,1,1
chrX,LI11,Liver,12750,130912346,130917525,False,2.43091951915861,9086,1,0.0,64065,1,0
chrX,LI11,Liver,4560,42086517,42091516,False,31.2778311465074,7707,1,0.0741654,7238,1,0
chrX,LI11,Liver,12753,130927605,130933323,False,2.43091951915861,24345,1,0.0,48267,1,0
chrX,LI11,Liver,12752,130920671,130927604,False,2.43091951915861,17411,1,0.0,53986,1,0
chrX,LI11,Liver,4566,42118350,42122602,False,31.2778311465074,19113,1,0.0,16823,1,0
chrX,LI11,Liver,12761,130994257,130999142,False,0.0,59157,1,0.0,0,1,0
chrX,LI11,Liver,12767,131055982,131064339,False,0.0,0,2,0.0088004,0,2,0
chrX,LI11,Liver,12782,131297054,131302178,False,0.0,7631,1,0.191969,0,1,0
chrX,LI11,Liver,12788,131395981,131406759,False,0.0,106558,1,0.191969,0,1,0
chrX,LI11,Liver,12791,131445641,131450552,False,0.0,115337,1,0.191969,0,1,0
chrX,LI11,Liver,4602,42478088,42484132,False,0.0,175099,1,0.0,0,1,0
chrX,LI11,Liver,4609,42521114,42525728,False,0.0,218125,1,0.0,0,1,0
chrX,LI11,Liver,4617,42563663,42571989,False,0.0,206165,1,0.0,0,1,0
chrX,LI11,Liver,4620,42608274,42612551,False,0.0,165603,1,0.0,0,1,0
chrX,LI11,Liver,12814,131636601,131648649,False,0.0,19116,1,0.0,0,1,0
chrX,LI11,Liver,12820,131681877,131685528,False,0.0,64404,1,0.0229279,3251,1,0
chrX,LI11,Liver,12826,131712875,131719170,False,0.0,68499,1,0.0229279,0,1,0
chrX,LI11,Liver,12830,131741721,131745477,False,0.0,42192,1,0.0229279,0,1,0
chrX,LI11,Liver,4643,42821841,42824928,False,0.0,42833,1,0.0,43678,1,0
chrX,LI11,Liver,12836,131805105,131811841,False,0.0,6563,1,0.0229279,0,1,0
chrX,LI11,Liver,4648,42866559,42872218,False,0.0,0,3,0.0,88396,1,0
chrX,LI11,Liver,12842,131850732,131858037,False,0.0,20084,1,0.0,46991,1,0
chrX,LI11,Liver,12847,131930703,131935001,False,0.0,52486,1,0.0,2669,1,0
chrX,LI11,Liver,4658,42971880,42975405,False,0.0,15513,1,0.0,24769,1,0
chrX,LI11,Liver,12857,132021149,132025558,False,4.05153253193101,0,6,2.12558,0,1,1
chrX,LI11,Liver,12866,132096082,132103175,False,0.0,5661,1,0.0478888,0,1,0
chrX,LI11,Liver,12869,132125168,132131363,False,5.02390033959445,12,1,0.0478888,0,2,0
chrX,LI11,Liver,4681,43234839,43239161,False,0.0,40385,1,0.0,8241,1,0
chrX,LI11,Liver,4686,43336138,43341550,False,0.0,47412,1,0.0,56480,1,0
chrX,LI11,Liver,12878,132194303,132199674,False,2.75504212171309,5302,1,22.4548,3350,1,0
chrX,LI11,Liver,4688,43349213,43353697,False,0.0,60487,1,0.0,53968,1,0
chrX,LI11,Liver,12880,132208549,132220503,False,10.5339845830206,0,13,22.4548,0,2,4
chrX,LI11,Liver,12885,132247346,132251926,False,0.0,27719,1,0.273674,0,1,0
chrX,LI11,Liver,4695,43478529,43482219,False,0.0,162121,1,0.0,69970,1,0
chrX,LI11,Liver,4697,43487011,43492075,False,0.0,152265,1,0.0,78452,1,0
chrX,LI11,Liver,12894,132314516,132318169,False,0.648245205108962,56355,1,0.273674,0,1,0
chrX,LI11,Liver,4702,43543464,43547055,False,0.0,97286,1,34.8161,107852,1,0
chrX,LI11,Liver,12897,132336177,132342156,False,0.648245205108962,32368,1,0.273674,0,1,0
chrX,LI11,Liver,4706,43572651,43576470,False,0.0,67871,1,34.8161,78437,1,0
chrX,LI11,Liver,12900,132359892,132362984,False,0.648245205108962,11540,1,0.273674,0,1,0
chrX,LI11,Liver,4711,43597929,43606205,False,0.0,38136,1,34.8161,48702,1,0
chrX,LI11,Liver,4718,43646940,43663676,False,227.8581895958,0,5,34.8161,0,1,3
chrX,LI11,Liver,4719,43663677,43670080,False,0.0,7102,1,34.8161,0,1,0
chrX,LI11,Liver,12912,132439808,132443759,False,0.0,0,2,9.23194,0,1,0
chrX,LI11,Liver,12915,132450478,132454554,False,0.0,10213,1,9.23194,0,1,0
chrX,LI11,Liver,4725,43728743,43733890,False,0.0,577,1,34.8161,0,1,0
chrX,LI11,Liver,12918,132482699,132496253,False,7.77894246130754,0,11,9.23194,0,1,2
chrX,LI11,Liver,12919,132496254,132503526,False,1.45855171149516,6213,1,9.23194,6286,1,0
chrX,LI11,Liver,4726,43733891,43736934,False,0.16206130127724,0,2,34.8161,0,1,0
chrX,LI11,Liver,4727,43736935,43740174,False,0.16206130127724,693,1,34.8161,0,1,0
chrX,LI11,Liver,4730,43752119,43755132,False,0.16206130127724,8266,1,34.8161,5302,1,0
chrX,LI11,Liver,12922,132543258,132546858,False,1.45855171149516,53217,1,0.0,33259,1,0
chrX,LI11,Liver,4737,43800828,43806733,False,0.0,18318,1,99.7081,0,1,0
chrX,LI11,Liver,12932,132605006,132608902,False,0.0,99390,1,0.0146906,17113,1,0
chrX,LI11,Liver,4743,43827857,43832325,False,0.0,2781,1,99.7081,0,1,0
chrX,LI11,Liver,4747,43850918,43854525,False,0.0,13974,1,99.7081,0,1,0
chrX,LI11,Liver,4751,43875199,43884393,False,121.54597595793,0,3,99.7081,0,1,1
chrX,LI11,Liver,4752,43894804,43901129,False,0.16206130127724,12291,1,99.7081,12354,1,0
chrX,LI11,Liver,4754,43905124,43908383,False,0.16206130127724,22611,1,99.7081,22674,1,0
chrX,LI11,Liver,4755,43908384,43912698,False,0.16206130127724,25871,1,99.7081,25934,1,0
chrX,LI11,Liver,4759,43929599,43933955,False,0.0,39385,1,0.0,14821,1,0
chrX,LI11,Liver,4761,43937734,43943059,False,0.0,30281,1,0.0,5717,1,0
chrX,LI11,Liver,4763,43946125,43951080,False,0.0,22260,1,0.0,0,2,0
chrX,LI11,Liver,4769,43970714,43976554,False,0.0,0,6,0.0,0,2,0
chrX,LI11,Liver,12961,132846923,132851430,False,0.0,24504,1,0.0146906,0,1,0
chrX,LI11,Liver,4771,43986574,43991472,False,0.0,704,1,0.0,14992,1,0
chrX,LI11,Liver,4779,44034742,44040241,False,1.29649041021792,6036,1,0.0645795,3821,1,0
chrX,LI11,Liver,12975,132954288,132969670,False,0.16206130127724,0,14,0.0146906,0,1,0
chrX,LI11,Liver,4784,44067627,44070751,False,1.29649041021792,38921,1,0.0645795,36706,1,0
chrX,LI11,Liver,4788,44099769,44104217,False,1.29649041021792,71063,1,0.0288838,43655,1,0
chrX,LI11,Liver,4789,44104218,44109233,False,1.29649041021792,75512,1,0.0288838,38639,1,0
chrX,LI11,Liver,12982,133024486,133028417,False,0.0,17013,1,0.0,0,1,0
chrX,LI11,Liver,12983,133028418,133034326,False,0.0,11104,1,0.0,0,1,0
chrX,LI11,Liver,12991,133071951,133075828,False,0.0,21267,1,0.0,0,1,0
chrX,LI11,Liver,12993,133079085,133086748,False,0.0,10347,1,0.0,0,1,0
chrX,LI11,Liver,12994,133086749,133102522,False,0.0,0,1,0.0,0,1,0
chrX,LI11,Liver,4810,44252988,44257622,False,0.0,27183,1,0.0288838,0,1,0
chrX,LI11,Liver,13005,133178617,133185254,False,0.0,25861,1,0.0,25725,1,0
chrX,LI11,Liver,13008,133198615,133220821,False,0.0,0,1,0.0,0,1,0
chrX,LI11,Liver,4818,44334959,44367397,True,0.16206130127724,0,1,0.0288838,0,1,0
chrX,LI11,Liver,4820,44381643,44385734,False,0.16206130127724,37961,1,0.0,15869,1,0
chrX,LI11,Liver,4821,44385735,44391414,False,0.16206130127724,42053,1,0.0,10189,1,0
chrX,LI11,Liver,4825,44422597,44428475,False,0.16206130127724,78915,1,0.0,20893,1,0
chrX,LI11,Liver,4826,44431747,44435911,False,0.16206130127724,88065,1,0.0,30043,1,0
chrX,LI11,Liver,13021,133293428,133301883,False,0.0,0,1,0.844679,0,1,0
chrX,LI11,Liver,4835,44492136,44500507,False,0.16206130127724,42294,1,0.0,14714,1,0
chrX,LI11,Liver,4841,44537980,44557153,False,2.43091951915861,0,5,4.75226,0,1,1
chrX,LI11,Liver,13037,133404903,133412948,False,0.648245205108962,2480,1,0.844679,0,1,0
chrX,LI11,Liver,13038,133412949,133417083,False,3.24122602554481,0,6,0.844679,0,1,0
chrX,LI11,Liver,13041,133431726,133436578,False,0.0,0,1,0.844679,16237,1,0
chrX,LI11,Liver,13057,133582045,133586661,False,0.0,6667,1,0.943252,0,1,0
chrX,LI11,Liver,4870,44840671,44850980,False,0.0,0,1,0.0,0,1,0
chrX,LI11,Liver,4872,44858323,44875486,False,10.2098619804661,0,7,4.42824,0,1,2
chrX,LI11,Liver,4875,44885111,44888948,False,0.0,6525,1,4.42824,0,1,0
chrX,LI11,Liver,4879,44905679,44913983,True,0.0,0,1,4.42824,0,1,0
chrX,LI11,Liver,4880,44919602,44924572,False,0.16206130127724,0,1,4.42824,0,1,0
chrX,LI11,Liver,4890,45010677,45016099,False,0.0,13162,1,4.42824,0,1,0
chrX,LI11,Liver,4892,45019349,45024003,False,0.0,21834,1,4.42824,0,1,0
chrX,LI11,Liver,13090,133843672,133848196,False,0.0,89955,1,0.943252,0,1,0
chrX,LI11,Liver,4898,45066486,45072731,False,0.0,0,3,4.42824,0,1,0
chrX,LI11,Liver,13092,133852571,133861238,False,0.0,90093,1,0.943252,0,1,0
chrX,LI11,Liver,4905,45100495,45104434,False,0.0,22573,1,4.42824,0,1,0
chrX,LI11,Liver,4908,45123886,45127733,False,0.0,42549,1,4.42824,11107,1,0
chrX,LI11,Liver,4914,45169242,45172831,False,0.0,0,1,0.363853,0,1,0
chrX,LI11,Liver,4918,45198020,45202527,True,5.02390033959445,0,4,0.363853,0,2,0
chrX,LI11,Liver,13111,133980499,133989505,False,2.10679691660413,0,8,0.943252,0,1,0
chrX,LI11,Liver,4923,45224343,45228174,False,0.16206130127724,23379,1,0.0,0,1,0
chrX,LI11,Liver,13115,134019144,134022898,False,0.0,0,1,0.0,29058,1,0
chrX,LI11,Liver,4925,45234190,45239718,False,0.16206130127724,33226,1,0.0,0,1,0
chrX,LI11,Liver,4928,45250126,45253537,False,0.16206130127724,49162,1,0.0,0,1,0
chrX,LI11,Liver,13123,134120008,134124993,False,0.0,23696,1,0.0,17235,1,0
chrX,LI11,Liver,4938,45312732,45316674,False,0.0,36916,1,0.0,0,1,0
chrX,LI11,Liver,13131,134172439,134177568,False,0.0,0,3,0.0,0,1,0
chrX,LI11,Liver,4939,45316675,45321883,False,0.0,31707,1,0.0,0,1,0
chrX,LI11,Liver,4940,45321884,45327016,False,0.0,26574,1,0.0,0,1,0
chrX,LI11,Liver,13137,134205547,134212160,False,0.0,0,1,0.0,0,1,0
chrX,LI11,Liver,13139,134231589,134244176,False,0.16206130127724,0,3,0.00358109,0,1,0
chrX,LI11,Liver,13140,134244177,134248779,False,0.16206130127724,6917,1,0.00358109,0,1,0
chrX,LI11,Liver,13142,134259503,134263025,False,0.16206130127724,22243,1,0.0,9262,1,0
chrX,LI11,Liver,13160,134371936,134377262,False,8.58924896769374,0,6,2.33653,0,1,1
chrX,LI11,Liver,13163,134388977,134394297,False,0.0,13970,1,2.33653,0,1,0
chrX,LI11,Liver,13166,134400955,134404640,False,0.0,23489,1,2.33653,0,1,0
chrX,LI11,Liver,13170,134418334,134423770,False,0.0,4359,1,2.33653,0,1,0
chrX,LI11,Liver,4980,45647335,45653066,False,0.0,18457,1,0.0,13602,1,0
chrX,LI11,Liver,13175,134446572,134452167,False,10.0478006791889,7971,1,11.8728,7998,1,0
chrX,LI11,Liver,13177,134468385,134474018,False,0.0,1237,1,11.8728,0,1,0
chrX,LI11,Liver,4991,45722760,45726367,False,0.0,7457,1,0.0,4385,1,0
chrX,LI11,Liver,13190,134549663,134552995,False,1.45855171149516,12,1,0.0,0,1,0
chrX,LI11,Liver,13191,134552996,134557451,False,1.45855171149516,3345,1,0.0,0,1,0
chrX,LI11,Liver,5001,45775115,45780352,False,0.0,0,1,0.0,9816,1,0
chrX,LI11,Liver,13194,134566789,134570712,False,1.45855171149516,17138,1,0.0,0,1,0
chrX,LI11,Liver,5006,45838771,45846156,False,0.0,2483,1,0.0,886,1,0
chrX,LI11,Liver,13204,134631888,134636146,False,0.0,22278,1,0.0,0,1,0
chrX,LI11,Liver,13219,134733822,134738024,False,0.0,19850,1,0.0,0,1,0
chrX,LI11,Liver,13224,134763563,134767503,False,0.0,3214,1,0.0,0,1,0
chrX,LI11,Liver,5034,46050152,46055511,False,0.0,3808,1,0.0,3240,1,0
chrX,LI11,Liver,13231,134794411,134803128,False,13.7752106085654,0,9,5.93754,0,3,0
chrX,LI11,Liver,13233,134807525,134810696,False,0.0,204,1,0.364428,0,1,0
chrX,LI11,Liver,13236,134821476,134827381,False,0.0,14155,1,0.364428,0,1,0
chrX,LI11,Liver,13237,134827382,134840653,False,0.0,20061,1,0.364428,0,1,0
chrX,LI11,Liver,13242,134892579,134901211,False,0.0,0,1,2.76011,0,1,0
chrX,LI11,Liver,13243,134901212,134909898,False,0.0,3665,1,2.76011,0,1,0
chrX,LI11,Liver,13244,134909899,134916780,False,7.29275855747582,0,4,2.76011,0,1,1
chrX,LI11,Liver,13252,134964079,134968957,False,0.0,11148,1,0.0,1774,1,0
chrX,LI11,Liver,13253,134968958,134976031,False,0.0,14912,1,0.0,6653,1,0
chrX,LI11,Liver,5060,46325109,46331068,False,0.16206130127724,0,2,0.0,0,1,1
chrX,LI11,Liver,13255,134981442,134987563,False,0.0,3380,1,1.31858,3428,1,0
chrX,LI11,Liver,13256,134987564,135001412,False,1.78267431404964,0,3,1.31858,0,1,0
chrX,LI11,Liver,13258,135011285,135018861,False,0.16206130127724,2679,1,1.45749,1652,1,0
chrX,LI11,Liver,5068,46419921,46431447,False,0.0,8993,1,0.0,0,1,0
chrX,LI11,Liver,13260,135025230,135034218,False,92.374941728027,0,7,46.1343,0,1,1
chrX,LI11,Liver,5070,46440236,46453171,False,7.77894246130754,0,6,5.16907,0,2,1
chrX,LI11,Liver,13264,135049191,135057391,False,55.7490876393707,0,3,17.5074,0,1,1
chrX,LI11,Liver,13267,135067907,135072928,False,55.7490876393707,15709,1,0.0,0,1,0
chrX,LI11,Liver,5078,46489747,46495254,False,0.810306506386202,42424,1,5.16907,0,1,0
chrX,LI11,Liver,5079,46495255,46499390,False,0.0,45729,1,5.16907,0,1,0
chrX,LI11,Liver,5084,46519138,46525770,False,0.0,19349,1,0.995718,0,1,0
chrX,LI11,Liver,5085,46525771,46530500,False,0.0,14619,1,0.995718,0,1,0
chrX,LI11,Liver,13278,135169904,135179426,False,0.16206130127724,9809,1,0.0,0,1,0
chrX,LI11,Liver,5087,46533543,46560432,False,2.10679691660413,0,8,0.995718,0,1,1
chrX,LI11,Liver,13280,135187963,135193993,False,0.0,18448,1,0.0,0,1,0
chrX,LI11,Liver,5089,46570001,46578456,True,5.18596164087169,0,8,5.09595,0,1,1
chrX,LI11,Liver,5091,46583895,46587821,False,0.0,5600,1,5.09595,0,1,0
chrX,LI11,Liver,5097,46615746,46619972,False,0.0,6956,1,2.34381,0,1,0
chrX,LI11,Liver,13290,135299616,135305249,False,0.0,3571,1,4.51417,0,1,0
chrX,LI11,Liver,5100,46627159,46635245,False,0.16206130127724,0,12,2.34381,0,1,0
chrX,LI11,Liver,13294,135320796,135323821,False,4.21359383320825,20177,1,4.51417,0,1,0
chrX,LI11,Liver,5103,46646833,46652218,False,0.0,1767,1,2.34381,0,2,0
chrX,LI11,Liver,13296,135329076,135335858,False,4.21359383320825,8141,1,4.51417,0,1,0
chrX,LI11,Liver,5106,46668456,46678966,False,0.0,14466,1,2.34381,0,1,0
chrX,LI11,Liver,13299,135343448,135345566,False,4.21359383320825,0,3,4.51417,0,1,2
chrX,LI11,Liver,5108,46684412,46690067,True,0.0,30422,1,2.34381,0,1,0
chrX,LI11,Liver,13298,135341391,135343447,False,4.21359383320825,552,1,4.51417,0,1,0
chrX,LI11,Liver,5110,46694591,46698233,False,0.0,33188,1,2.34381,0,1,0
chrX,LI11,Liver,13302,135352087,135358230,False,1.45855171149516,7276,1,1.6013,0,1,0
chrX,LI11,Liver,5113,46705724,46712819,False,0.0,18602,1,2.34381,0,1,0
chrX,LI11,Liver,5114,46712820,46720565,False,0.0,10856,1,2.34381,0,1,0
chrX,LI11,Liver,5115,46720566,46726412,False,0.0,5009,1,2.34381,0,1,0
chrX,LI11,Liver,13307,135377828,135384066,False,0.0,11238,1,0.0,13376,1,0
chrX,LI11,Liver,5117,46739657,46748393,False,0.0,8220,1,2.34381,0,1,0
chrX,LI11,Liver,5118,46748394,46769486,False,11.0201684868523,0,3,2.34381,0,1,1
chrX,LI11,Liver,13306,135374785,135377827,False,0.0,17477,1,1.6013,11372,1,0
